GameID,HomeTeam,AwayTeam,Game,StartDate,Moneyline Pick,Moneyline Conf,Spread Pick,Spread Conf,Total Pick,Total Conf,Pick_Team,Pick_Line,Pick_Side,Pick_Total,Pick_ML_Odds,Manual_HomeScore,Manual_AwayScore,Spread_Result,ML_Result,Total_Result
401767427,Mississippi Valley State,Texas Southern,Texas Southern @ Mississippi Valley State,2025-09-27T21:00:00.000Z,Texas Southern,N/A,Texas Southern (-13.5),55.3%,UNDER 47.5,57.8%,Texas Southern,-13.5,UNDER,47.5,,20,23,LOSS,WIN,WIN
401767115,Portland State,Northern Arizona,Northern Arizona @ Portland State,2025-09-27T21:00:00.000Z,Northern Arizona,N/A,Northern Arizona (-21.0),52.5%,UNDER 54.5,57.1%,Northern Arizona,-21.0,UNDER,54.5,,17,31,LOSS,WIN,WIN
401767558,East Tennessee State,Mercer,Mercer @ East Tennessee State,2025-09-27T21:30:00.000Z,Mercer,N/A,East Tennessee State (2.0),50.5%,UNDER 52.5,55.0%,East Tennessee State,2.0,UNDER,52.5,,34,38,LOSS,WIN,LOSS
401767163,Charleston Southern,South Carolina State,South Carolina State @ Charleston Southern,2025-09-27T22:00:00.000Z,South Carolina State,N/A,Charleston Southern (10.5),54.9%,UNDER 51.5,56.3%,Charleston Southern,10.5,UNDER,51.5,,31,24,WIN,LOSS,LOSS
401757270,Kennesaw State,Middle Tennessee,Middle Tennessee @ Kennesaw State,2025-09-27T22:00:00.000Z,Kennesaw State,N/A,Kennesaw State (-7.0),50.9%,UNDER 54.5,53.4%,Kennesaw State,-7.0,UNDER,54.5,-250.0,24,16,WIN,WIN,WIN
401767552,Harvard,Brown,Brown @ Harvard,2025-09-27T22:00:00.000Z,Harvard,N/A,Harvard (-16.5),50.4%,UNDER 57.5,50.4%,Harvard,-16.5,UNDER,57.5,,41,7,WIN,WIN,WIN
401767279,Eastern Kentucky,Nicholls,Nicholls @ Eastern Kentucky,2025-09-27T22:00:00.000Z,Eastern Kentucky,N/A,Nicholls (2.5),50.7%,OVER 42.5,52.8%,Nicholls,2.5,OVER,42.5,,27,7,LOSS,WIN,LOSS
401767665,Bucknell,St. Francis (PA),St. Francis (PA) @ Bucknell,2025-09-27T22:00:00.000Z,Bucknell,N/A,Bucknell (-18.5),58.2%,UNDER 49.5,52.8%,Bucknell,-18.5,UNDER,49.5,,30,23,LOSS,WIN,LOSS
401767530,Chattanooga,The Citadel,The Citadel @ Chattanooga,2025-09-27T22:00:00.000Z,Chattanooga,N/A,The Citadel (15.5),59.5%,UNDER 47.5,58.9%,The Citadel,15.5,UNDER,47.5,,10,28,WIN,LOSS,WIN
401757271,Old Dominion,Liberty,Liberty @ Old Dominion,2025-09-27T22:00:00.000Z,Old Dominion,N/A,Old Dominion (-14.5),52.1%,OVER 53.5,52.4%,Old Dominion,-14.5,OVER,53.5,-675.0,21,7,LOSS,WIN,LOSS
401762828,Western Michigan,Rhode Island,Rhode Island @ Western Michigan,2025-09-27T22:30:00.000Z,Western Michigan,N/A,Western Michigan (-7.5),50.5%,UNDER 45.5,57.0%,Western Michigan,-7.5,UNDER,45.5,-300.0,47,14,WIN,WIN,LOSS
401757273,Missouri State,Western Kentucky,Western Kentucky @ Missouri State,2025-09-27T23:00:00.000Z,Western Kentucky,N/A,Missouri State (3.5),56.3%,OVER 59.5,50.7%,Missouri State,3.5,OVER,59.5,-175.0,22,27,LOSS,WIN,LOSS
401767417,Prairie View A&M,Grambling,Grambling @ Prairie View A&M,2025-09-27T23:00:00.000Z,Prairie View A&M,N/A,Prairie View A&M (3.0),58.1%,UNDER 52.5,58.2%,Prairie View A&M,3.0,UNDER,52.5,,28,13,WIN,WIN,WIN
401754548,NC State,Virginia Tech,Virginia Tech @ NC State,2025-09-27T23:00:00.000Z,NC State,N/A,NC State (-10.0),53.0%,UNDER 57.5,51.4%,NC State,-10.0,UNDER,57.5,-360.0,21,23,LOSS,LOSS,WIN
401767240,Incarnate Word,Abilene Christian,Abilene Christian @ Incarnate Word,2025-09-27T23:00:00.000Z,Abilene Christian,N/A,Abilene Christian (2.0),53.0%,OVER 56.5,50.1%,Abilene Christian,2.0,OVER,56.5,,38,7,LOSS,LOSS,LOSS
401762472,Florida Atlantic,Memphis,Memphis @ Florida Atlantic,2025-09-27T23:00:00.000Z,Memphis,N/A,Memphis (-14.0),57.3%,OVER 62.5,50.1%,Memphis,-14.0,OVER,62.5,-575.0,26,55,WIN,WIN,WIN
401767370,Alcorn State,Arkansas-Pine Bluff,Arkansas-Pine Bluff @ Alcorn State,2025-09-27T23:00:00.000Z,Alcorn State,N/A,Alcorn State (7.0),63.4%,UNDER 50.5,59.6%,Alcorn State,7.0,UNDER,50.5,,20,24,WIN,LOSS,WIN
401757269,Southern Miss,Jacksonville State,Jacksonville State @ Southern Miss,2025-09-27T23:00:00.000Z,Southern Miss,N/A,Southern Miss (-4.5),51.2%,UNDER 55.5,52.7%,Southern Miss,-4.5,UNDER,55.5,-192.0,42,25,WIN,WIN,LOSS
401767219,UT Martin,Southeast Missouri State,Southeast Missouri State @ UT Martin,2025-09-27T23:00:00.000Z,Southeast Missouri State,N/A,UT Martin (3.0),51.0%,UNDER 56.5,57.2%,UT Martin,3.0,UNDER,56.5,,34,10,WIN,LOSS,WIN
401756904,Iowa State,Arizona,Arizona @ Iowa State,2025-09-27T23:00:00.000Z,Iowa State,N/A,Iowa State (-4.0),51.6%,OVER 48.5,53.1%,Iowa State,-4.0,OVER,48.5,-180.0,39,14,WIN,WIN,WIN
401767483,Lamar,Central Arkansas,Central Arkansas @ Lamar,2025-09-27T23:00:00.000Z,Lamar,N/A,Central Arkansas (6.5),53.6%,UNDER 48.5,55.1%,Central Arkansas,6.5,UNDER,48.5,,35,32,WIN,WIN,LOSS
401767422,Southern,Jackson State,Jackson State @ Southern,2025-09-27T23:00:00.000Z,Jackson State,N/A,Jackson State (-9.5),63.9%,UNDER 50.5,54.8%,Jackson State,-9.5,UNDER,50.5,,13,38,WIN,WIN,LOSS
401767523,SE Louisiana,UT Rio Grande Valley,UT Rio Grande Valley @ SE Louisiana,2025-09-27T23:00:00.000Z,SE Louisiana,N/A,UT Rio Grande Valley (18.0),54.6%,UNDER 53.5,50.2%,UT Rio Grande Valley,18.0,UNDER,53.5,,45,31,WIN,WIN,LOSS
401767412,East Texas A&M,North Carolina Central,North Carolina Central @ East Texas A&M,2025-09-27T23:00:00.000Z,North Carolina Central,N/A,East Texas A&M (14.5),53.9%,UNDER 56.5,58.6%,East Texas A&M,14.5,UNDER,56.5,,42,50,WIN,WIN,LOSS
401752854,Penn State,Oregon,Oregon @ Penn State,2025-09-27T23:30:00.000Z,Penn State,N/A,Oregon (4.5),62.1%,UNDER 52.5,53.0%,Oregon,4.5,UNDER,52.5,-190.0,24,30,WIN,LOSS,LOSS
401752721,Missouri,Massachusetts,Massachusetts @ Missouri,2025-09-27T23:30:00.000Z,Missouri,N/A,Missouri (-44.5),63.5%,OVER 57.5,51.6%,Missouri,-44.5,OVER,57.5,,42,6,LOSS,WIN,LOSS
401760379,Boise State,App State,App State @ Boise State,2025-09-27T23:30:00.000Z,Boise State,N/A,Boise State (-16.5),51.7%,OVER 59.5,51.5%,Boise State,-16.5,OVER,59.5,-900.0,47,14,WIN,WIN,WIN
401754549,Stanford,San José State,San José State @ Stanford,2025-09-27T23:30:00.000Z,Stanford,N/A,San José State (3.0),52.1%,UNDER 49.5,50.4%,San José State,3.0,UNDER,49.5,-148.0,30,29,WIN,WIN,LOSS
401752718,Georgia,Alabama,Alabama @ Georgia,2025-09-27T23:30:00.000Z,Georgia,N/A,Georgia (-2.5),53.4%,OVER 53.5,50.7%,Georgia,-2.5,OVER,53.5,-142.0,21,24,LOSS,LOSS,LOSS
